PRICE,BEDS,BATH,PROPERTYSQFT,LATITUDE,LONGITUDE,LOG-PRICE,LOG-PROPERTYSQFT,SUBLOCALITY,TYPE,BOROUGH,TYPE-GROUP,RESIDUALS,Y-HAT
1050000,4,1.0,2184.207862,40.6701878,-73.9595284,13.864300722133706,7.689008507244377,Kings County,Townhouse for sale,BROOKLYN,HOUSE,-0.07219103124332804,13.936491753377034
225000,3,1.0,2184.207862,40.7992319,-73.9526079,12.323855681186558,7.689008507244377,New York,Co-op for sale,MANHATTAN,CONDO_COOP,-1.8445616761777153,14.168417357364273
1049000,3,1.0,1224.0,40.7207542,-73.8537801,13.863347887378437,7.109879463072272,Queens County,Townhouse for sale,QUEENS,HOUSE,0.5957332809491493,13.267614606429287
259000,1,1.0,2184.207862,40.7488599,-73.8926999,12.464583340681674,7.689008507244377,Queens,Co-op for sale,QUEENS,CONDO_COOP,-0.7005265657173254,13.165109906399
599000,3,2.0,2184.207862,40.6645719,-73.8995034,13.303016877097589,7.689008507244377,Kings County,House for sale,BROOKLYN,HOUSE,-0.7795738947108415,14.08259077180843
675000,3,1.0,1316.0,40.630475,-74.100665,13.422467969854669,7.182352111885263,Richmond County,Contingent,STATEN_ISLAND,OTHER,0.5301727120039423,12.892295257850726
3595000,3,3.0,1862.0,40.7241961,-74.0091487,15.095054549137284,7.529406457837013,New York,Condo for sale,MANHATTAN,CONDO_COOP,0.7257734889763547,14.36928106016093
789000,4,2.0,1871.0,40.5248784,-74.2121776,13.578521599828012,7.534228326274089,Richmond County,Contingent,STATEN_ISLAND,OTHER,0.33876161530934823,13.239759984518663
998000,6,3.0,1872.0,40.7086372,-73.9026067,13.813508555293602,7.534762657037537,Queens County,Multi-family home for sale,QUEENS,MULTI_FAMILY,0.20728695610838344,13.606221599185218
889000,6,2.0,2280.0,40.8368581,-73.8449273,13.69785251449604,7.731930721948486,Bronx County,Multi-family home for sale,BRONX,MULTI_FAMILY,0.3275582919000417,13.370294222595998
825000,2,2.0,1820.0,40.6163169,-73.9981652,13.623138665316818,7.506591780070841,Kings County,House for sale,BROOKLYN,HOUSE,-0.35506177841760156,13.97820044373442
599999,6,2.0,3490.0,40.6649303,-73.8670719,13.304683267530228,8.157657015196472,Kings County,Multi-family home for sale,BROOKLYN,MULTI_FAMILY,-0.8493617263381932,14.154044993868421
10999000,5,7.0,2184.207862,40.7836212,-73.9759437,16.213314917539254,7.689008507244377,New York County,Townhouse for sale,MANHATTAN,HOUSE,0.7343846744599922,15.478930243079262
2750000,4,2.3738608579684373,2184.207862,40.8930548,-73.9067416,14.827111469642754,7.689008507244377,Bronx County,House for sale,BRONX,HOUSE,1.2300233950752268,13.597088074567527
649000,3,2.0,1064.0,40.6215026,-73.9066372,13.383187995686226,6.96979066990159,Kings County,House for sale,BROOKLYN,HOUSE,-0.2878210798588423,13.671009075545069
989000,8,5.0,3960.0,40.8807579,-73.8418489,13.804449610604848,8.283999304248526,Bronx County,Multi-family home for sale,BRONX,MULTI_FAMILY,-0.32007004358402646,14.124519654188875
357000,3,1.0,1100.0,40.8389829,-73.8601515,12.785491060761776,7.003065458786462,The Bronx,Condo for sale,BRONX,CONDO_COOP,0.2155812527047214,12.569909808057055
25000000,6,8.0,2184.207862,40.782683,-73.9586904,17.034386382832476,7.689008507244377,New York County,Townhouse for sale,MANHATTAN,HOUSE,1.4093571213218183,15.625029261510658
119888,1,1.0,2184.207862,40.7582228,-73.8559216,11.694313252604092,7.689008507244377,Queens,Co-op for sale,QUEENS,CONDO_COOP,-1.470796653794908,13.165109906399
1099999,4,2.0,2185.0,40.8135939,-73.8019007,13.910819828677276,7.68937110752969,Bronx County,Multi-family home for sale,BRONX,MULTI_FAMILY,0.5648808950984687,13.345938933578807
749000,2,1.0,2184.207862,40.7236718,-73.8030548,13.526494262499355,7.689008507244377,Queens County,House for sale,QUEENS,HOUSE,-0.07253441902625113,13.599028681525606
589999,4,2.0,1680.0,40.6314894,-74.1348461,13.287876120965212,7.426549072397305,Richmond County,Multi-family home for sale,STATEN_ISLAND,MULTI_FAMILY,-0.08005584560924817,13.36793196657446
6995000,20,20.0,12492.0,40.7368035,-73.9864789,15.760706166081718,9.43284371840297,New York County,Multi-family home for sale,MANHATTAN,MULTI_FAMILY,-2.41870759887,18.17941376495172
22500000,5,6.0,8725.0,40.7669348,-73.9701575,16.929025867174648,9.073947747070628,New York County,Townhouse for sale,MANHATTAN,HOUSE,0.803645275765593,16.125380591409055
749000,3,2.0,1332.0,40.6155772,-74.1364517,13.526494262499355,7.194436851100335,Richmond County,House for sale,STATEN_ISLAND,HOUSE,0.09465557303246896,13.431838689466886
499000,3,2.0,1156.0,40.6726721,-73.8496745,13.120361374733656,7.052721049232323,Queens,Condo for sale,QUEENS,CONDO_COOP,0.17327616553197522,12.947085209201681
859000,3,3.0,2184.207862,40.71176,-73.753743,13.663524200966393,7.689008507244377,Queens County,House for sale,QUEENS,HOUSE,-0.22770251742200642,13.891226718388399
599999,2,2.0,2184.207862,40.5887895,-73.9452357,13.304683267530228,7.689008507244377,Brooklyn,Pending,BROOKLYN,OTHER,-0.3913787391861181,13.696062006716346
899000,3,2.0,1324.0,40.6055237,-73.9143161,13.709038313453757,7.188412736496954,Kings County,House for sale,BROOKLYN,HOUSE,-0.08708006324875228,13.796118376702509
315000,2,1.0,850.0,40.6142504,-73.9196974,12.66032791780777,6.745236349484363,Brooklyn,Co-op for sale,BROOKLYN,CONDO_COOP,-0.3021592541560345,12.962487171963804
1999999,5,2.3738608579684373,5301.0,40.6071393,-74.097086,14.508657238524094,8.575650760987806,Richmond County,House for sale,STATEN_ISLAND,HOUSE,0.23178034608776876,14.276876892436325
950000,4,3.0,1746.0,40.7107548,-73.7320869,13.764217263576723,7.465082736399547,Queens County,House for sale,QUEENS,HOUSE,0.0011349596009342378,13.76308230397579
13950000,6,6.0,6798.0,40.736891,-73.985669,16.45099006623165,8.824383730256061,New York County,Townhouse for sale,MANHATTAN,HOUSE,0.468425706614525,15.982564359617125
1399000,5,3.0,3375.0,40.6491159,-73.8389887,14.151268253647618,8.12415060330663,Queens County,House for sale,QUEENS,HOUSE,0.011025850839345708,14.140242402808273
595000,3,1.0,660.0,40.7059312,-74.0093393,13.296316684527769,6.492239835020471,New York,Condo for sale,MANHATTAN,CONDO_COOP,-0.1872343436467272,13.483551028174496
1618000,5,2.0,2200.0,40.6148883,-73.9078973,14.296701376600572,7.696212639346407,Kings County,House for sale,BROOKLYN,HOUSE,0.2099879471539321,14.08671342944664
485000,6,3.0,2184.207862,40.8781862,-73.8523657,13.09190416991962,7.689008507244377,Bronx County,Pending,BRONX,OTHER,-0.21013345360811186,13.302037623527731
748000,3,2.0,1592.0,40.5342218,-74.2016301,13.525158256956614,7.372746366404328,Richmond County,Contingent,STATEN_ISLAND,OTHER,0.3778084095456187,13.147349847410995
1100000,3,2.0,1928.0,40.5142085,-74.2505102,13.9108207377686,7.564238475170491,Richmond County,Multi-family home for sale,STATEN_ISLAND,MULTI_FAMILY,0.4640942321706767,13.446726505597923
3995000,8,8.0,5046.0,40.80059,-73.97071,15.200554137182513,8.526351129201004,New York County,Townhouse for sale,MANHATTAN,HOUSE,-0.903655254192282,16.104209391374795
659000,1,1.0,440.0,40.6867525,-73.996485,13.398478813484644,6.0867747269123065,Brooklyn,Co-op for sale,BROOKLYN,CONDO_COOP,0.8128048092028379,12.585674004281806
1099000,6,3.0,2018.0,40.7385519,-73.8545527,13.909911233385758,7.609862200913554,Queens County,Multi-family home for sale,QUEENS,MULTI_FAMILY,0.26071295029167807,13.64919828309408
319000,2,2.0,1102.0,40.806951,-73.853401,12.672946381766982,7.004881989712859,Bronx County,Condo for sale,BRONX,CONDO_COOP,-0.0441019780049654,12.717048359771947
999000,9,3.0,3168.0,40.8474641,-73.9177608,13.81451005763069,8.060855752934316,Bronx County,Multi-family home for sale,BRONX,MULTI_FAMILY,0.10988521948829977,13.70462483814239
398000,3,2.0,1571.0,40.7125699,-73.79318,12.894207284266574,7.359467638255621,Queens,Co-op for sale,QUEENS,CONDO_COOP,-0.228417622197977,13.122624906464551
249000,3,1.0,500.0,40.8717961,-73.916064,12.425208175446844,6.214608098422191,New York,Co-op for sale,MANHATTAN,CONDO_COOP,-0.8994645057892114,13.324672681236056
1299000,3,2.0,2648.0,40.7544269,-73.8114185,14.077105295652736,7.881559917056899,Queens County,Multi-family home for sale,QUEENS,MULTI_FAMILY,0.4185235038960222,13.658581791756713
8950000,3,6.0,6336.0,40.7437415,-73.978774,16.007164090251038,8.754002933494261,New York County,Townhouse for sale,MANHATTAN,HOUSE,0.06487605056308965,15.942288039687948
750000,5,3.0,1500.0,40.6693291,-73.7924388,13.527828485512494,7.313220387090301,Queens County,House for sale,QUEENS,HOUSE,-0.14834862773809832,13.676177113250592
1100000,5,3.0,1916.0,40.6183626,-73.9260392,13.9108207377686,7.557994958530806,Kings County,Multi-family home for sale,BROOKLYN,MULTI_FAMILY,-0.04615891784744619,13.956979655616045
1275000,3,4.0,2380.0,40.5393625,-74.214287,14.058456736574664,7.77485576666552,Richmond County,House for sale,STATEN_ISLAND,HOUSE,0.002267789585028268,14.056188946989636
689000,2,2.0,750.0,40.5817208,-73.9645608,13.442996549995796,6.620073206530356,Kings County,House for sale,BROOKLYN,HOUSE,-0.027882190463257572,13.470878740459053
320000,1,1.0,2184.207862,40.7192438,-73.8499268,12.676076274775909,7.689008507244377,Queens County,Co-op for sale,QUEENS,CONDO_COOP,-0.48903363162309077,13.165109906399
3995000,5,6.0,2184.207862,40.6799381,-73.9764616,15.200554137182513,7.689008507244377,Kings County,Townhouse for sale,BROOKLYN,HOUSE,0.533567291648497,14.666986845534016
1399000,6,5.0,2500.0,40.6717866,-73.7955639,14.151268253647618,7.824046010856292,Queens County,Multi-family home for sale,QUEENS,MULTI_FAMILY,0.08730248222375181,14.063965771423867
395000,2,2.0,1089.0,40.807051,-73.853819,12.88664104388326,6.9930151229329605,Bronx County,House for sale,BRONX,HOUSE,-0.2575351232375116,13.144176167120772
1250000,4,2.0,2273.0,40.8976524,-73.9019402,14.038654109278484,7.728855823852543,Bronx County,House for sale,BRONX,HOUSE,0.473383597524883,13.565270511753601
719000,3,2.0,1440.0,40.721289,-73.8403901,13.485616636703185,7.272398392570047,Queens,Co-op for sale,QUEENS,CONDO_COOP,0.4128182305991359,13.072798406104049
795000,3,4.0,1171.0,40.8809803,-73.9074446,13.58609739363647,7.065613363597717,Bronx County,Multi-family home for sale,BRONX,MULTI_FAMILY,0.30491384811746336,13.281183545519006
1175000,6,5.0,2184.207862,40.6820237,-73.800217,13.976778705560395,7.689008507244377,Queens County,Multi-family home for sale,QUEENS,MULTI_FAMILY,-0.009910110384858228,13.986688815945254
4250000,3,4.0,2054.0,40.7704759,-73.9574549,15.2624295409006,7.627544390488503,Manhattan,Condo for sale,MANHATTAN,CONDO_COOP,0.6908887628771936,14.571540778023406
2500000,3,4.0,2201.0,40.741725,-73.9786641,14.73180128983843,7.696667081526462,New York County,Townhouse for sale,MANHATTAN,HOUSE,-0.31321461599160116,15.04501590583003
850000,3,2.3738608579684373,1600.0,40.5776897,-74.0072206,13.652991628466498,7.377758908227872,Kings County,Multi-family home for sale,BROOKLYN,MULTI_FAMILY,-0.10936730552633378,13.762358933992832
1350000,4,2.0,2948.0,40.8548137,-73.8500157,14.115615150414612,7.988882253309227,Bronx County,House for sale,BRONX,HOUSE,0.40154115611045427,13.714073994304158
929000,5,2.3738608579684373,2200.0,40.5592121,-74.1263587,13.741864017795976,7.696212639346407,Richmond County,House for sale,STATEN_ISLAND,HOUSE,-0.03174305140970546,13.773607069205681
549990,3,2.0,2184.207862,40.5610279,-74.1050355,13.21765537522518,7.689008507244377,Richmond County,Townhouse for sale,STATEN_ISLAND,HOUSE,-0.49720833196318104,13.71486370718836
34000000,3,8.0,2184.207862,40.7433901,-73.9973776,17.341871082580436,7.689008507244377,New York County,Multi-family home for sale,MANHATTAN,MULTI_FAMILY,1.9135777603757163,15.42829332220472
1550000,6,6.0,2184.207862,40.5757051,-74.0098832,14.253765488895429,7.689008507244377,Kings County,Multi-family home for sale,BROOKLYN,MULTI_FAMILY,-0.21648541733264892,14.470250906228078
265000,1,1.0,2184.207862,40.8003865,-73.9443376,12.48748510496836,7.689008507244377,New York,Co-op for sale,MANHATTAN,CONDO_COOP,-1.6809322523959125,14.168417357364273
879000,4,2.3738608579684373,1630.0,40.7282179,-73.8032584,13.686540176667314,7.396335293800808,Queens County,House for sale,QUEENS,HOUSE,0.05427779865808091,13.632262378009234
1200000,3,2.3738608579684373,2184.207862,40.797735,-73.933806,13.997832114758229,7.689008507244377,New York County,Land for sale,MANHATTAN,OTHER,-0.4186949754510749,14.416527090209303
7500000,4,2.0,4250.0,40.77551,-73.957627,15.83041357850654,8.354674261918463,New York County,Townhouse for sale,MANHATTAN,HOUSE,0.701042602264053,15.129370976242488
325000,2,1.0,2184.207862,40.7427699,-73.70245,12.691580461311874,7.689008507244377,Queens,Co-op for sale,QUEENS,CONDO_COOP,-0.47352944508712547,13.165109906399
755000,2,2.0,2184.207862,40.7565607,-73.7796734,13.534473028231162,7.689008507244377,Queens County,House for sale,QUEENS,HOUSE,-0.21065467172584107,13.745127699957003
325000,2,2.0,2184.207862,40.8890553,-73.9033819,12.691580461311874,7.689008507244377,The Bronx,Co-op for sale,BRONX,CONDO_COOP,-0.416968133749938,13.108548595061812
1395000,2,1.0,2184.207862,40.7134524,-74.0070904,14.148404973237604,7.689008507244377,New York,Co-op for sale,MANHATTAN,CONDO_COOP,-0.020012384126669502,14.168417357364273
649000,3,2.0,980.0,40.5434215,-74.174846,13.383187995686226,6.887552571664617,Richmond County,House for sale,STATEN_ISLAND,HOUSE,0.12696779859901852,13.256220197087208
499999,2,1.0,800.0,40.594453,-74.1889609,13.12236137740233,6.684611727667927,Richmond County,House for sale,STATEN_ISLAND,HOUSE,0.128375717745703,12.993985659656627
999998,4,4.0,2720.0,40.5862681,-74.1585168,13.815508557962277,7.908387159290043,Richmond County,Multi-family home for sale,STATEN_ISLAND,MULTI_FAMILY,-0.12035951373576914,13.935868071698046
1358000,6,3.0,2184.207862,40.6871306,-73.9215141,14.121523587100778,7.689008507244377,Kings County,Multi-family home for sale,BROOKLYN,MULTI_FAMILY,0.08956973616689012,14.031953850933888
1650000,5,4.0,2184.207862,40.8806865,-73.9157055,14.316285845876765,7.689008507244377,Bronx County,House for sale,BRONX,HOUSE,0.48162043882555317,13.834665407051212
680000,1,1.0,2184.207862,40.6915357,-73.9956516,13.42984807715229,7.689008507244377,Brooklyn,Co-op for sale,BROOKLYN,CONDO_COOP,-0.07272490109813745,13.502572978250427
258888,1,1.0,650.0,40.617279,-74.0267532,12.464150814723377,6.476972362889683,Brooklyn,Co-op for sale,BROOKLYN,CONDO_COOP,-0.34481882622793414,12.808969640951311
660000,3,2.3738608579684373,1283.0,40.851494,-73.8492232,13.399995114002609,7.1569563646156364,Bronx County,Townhouse for sale,BRONX,HOUSE,0.10738074961549593,13.292614364387113
300000,1,1.0,2184.207862,40.7719231,-73.955157,12.611537753638338,7.689008507244377,New York,Co-op for sale,MANHATTAN,CONDO_COOP,-1.5568796037259354,14.168417357364273
318888,2,2.0,1270.0,40.6384591,-74.1646633,12.672595222939254,7.146772179452637,Richmond County,Townhouse for sale,STATEN_ISLAND,HOUSE,-0.7319667425783543,13.404561965517608
330000,1,2.0,2184.207862,40.7595774,-73.964779,12.706847933442663,7.689008507244377,New York,Co-op for sale,MANHATTAN,CONDO_COOP,-1.607668442353006,14.31451637579567
747000,11,1.0,747.0,40.7942099,-73.9636725,13.523820464114957,6.616065185132817,New York,Condo for sale,MANHATTAN,CONDO_COOP,-0.03059121989078939,13.554411684005746
699000,2,2.0,2184.207862,40.7037872,-73.8752532,13.457406021215949,7.689008507244377,Queens County,House for sale,QUEENS,HOUSE,-0.2877216787410539,13.745127699957003
875000,1,1.0,2184.207862,40.7769649,-73.9769247,13.681979165339753,7.689008507244377,New York,Co-op for sale,MANHATTAN,CONDO_COOP,-0.48643819202452043,14.168417357364273
385000,2,2.0,1100.0,40.8827696,-73.9148245,12.86099861326992,7.003065458786462,The Bronx,Co-op for sale,BRONX,CONDO_COOP,0.14498978678146912,12.716008826488451
985000,3,2.0,2184.207862,40.7518439,-73.8822788,13.800396920154226,7.689008507244377,Jackson Heights,Co-op for sale,QUEENS,CONDO_COOP,0.48918799532382984,13.311208924830396
349000,1,1.0,1017.0,40.5781687,-73.8586706,12.762827201184564,6.92461239604856,Queens,Co-op for sale,QUEENS,CONDO_COOP,0.035152841747873254,12.72767435943669
5950000,4,4.0,2184.207862,40.7750765,-73.9495633,15.598901777521812,7.689008507244377,New York County,Townhouse for sale,MANHATTAN,HOUSE,0.5582685897367412,15.04063318778507
968000,3,2.0,1344.0,40.7309404,-73.8683812,13.782987366258714,7.203405521083095,Queens County,House for sale,QUEENS,HOUSE,0.315752246793366,13.467235119465348
569000,2,2.0,2184.207862,40.7332174,-73.8448704,13.251635713108469,7.689008507244377,Queens,Condo for sale,QUEENS,CONDO_COOP,-0.05957321172192742,13.311208924830396
238000,1,1.0,650.0,40.6109595,-74.060351,12.380025952653613,6.476972362889683,Staten Island,Condo for sale,STATEN_ISLAND,CONDO_COOP,-0.061216623677630366,12.441242576331243
1200000,6,6.0,5712.0,40.7023326,-73.8891107,13.997832114758229,8.65032450401942,Queens County,Multi-family home for sale,QUEENS,MULTI_FAMILY,-0.6850812143636258,14.682913329121854
4995000,4,3.0,2184.207862,40.7910972,-73.9748583,15.423947970064791,7.689008507244377,New York,Co-op for sale,MANHATTAN,CONDO_COOP,0.9633325758377236,14.460615394227068
911600,3,2.0,1596.0,40.7685072,-73.8246067,13.722956576353669,7.375255778009754,Queens County,House for sale,QUEENS,HOUSE,0.15737792788118732,13.565578648472481
598000,3,2.0,1144.0,40.87796,-73.9011666,13.301346032932768,7.042286171939743,Bronx County,House for sale,BRONX,HOUSE,0.12897387167229546,13.172372161260473
472000,1,1.0,700.0,40.73531,-73.8812513,13.064734264567692,6.551080335043404,Queens,Condo for sale,QUEENS,CONDO_COOP,0.55081845128338,12.513915813284312
549000,1,2.0,2184.207862,40.669243,-73.809973,13.215853720491667,7.689008507244377,Queens County,House for sale,QUEENS,HOUSE,-0.5292739794653354,13.745127699957003
3995000,3,2.3738608579684373,12200.0,40.6107278,-74.0701607,15.200554137182513,9.409191230721348,Richmond County,Multi-family home for sale,STATEN_ISLAND,MULTI_FAMILY,0.6434088849032182,14.557145252279295
472000,1,1.0,700.0,40.73531,-73.8812513,13.064734264567692,6.551080335043404,Queens,Condo for sale,QUEENS,CONDO_COOP,0.55081845128338,12.513915813284312
598000,3,2.0,1144.0,40.87796,-73.9011666,13.301346032932768,7.042286171939743,Bronx County,House for sale,BRONX,HOUSE,0.12897387167229546,13.172372161260473
1085000,5,3.0,1200.0,40.618311,-73.997597,13.897090544956695,7.090076835776092,Kings County,House for sale,BROOKLYN,HOUSE,0.01114713903836595,13.88594340591833
680000,3,2.0,1535.0,40.6713695,-73.869277,13.42984807715229,7.336285660021297,Kings County,Multi-family home for sale,BROOKLYN,MULTI_FAMILY,-0.25415655053982533,13.684004627692115
200000,1,2.3738608579684373,637.0,40.8389649,-73.8613485,12.206072645530174,6.456769655572163,Bronx County,Condo for sale,BRONX,CONDO_COOP,-0.2519320564271261,12.4580047019573
210000,2,1.0,1000.0,40.734848,-73.8232512,12.254862809699606,6.907755278982137,Queens,Co-op for sale,QUEENS,CONDO_COOP,-0.4631648467827425,12.718027656482349
525000,2,2.0,996.0,40.546286,-74.195582,13.17115354157376,6.903747257584598,Richmond County,Townhouse for sale,STATEN_ISLAND,HOUSE,-0.0943342736888031,13.265487815262563
999000,5,3.0,2184.207862,40.6207744,-73.9055089,13.81451005763069,7.689008507244377,Kings County,Multi-family home for sale,BROOKLYN,MULTI_FAMILY,-0.21744379330319852,14.031953850933888
1799000,3,1.0,5400.0,40.5767317,-74.1187369,14.40274151293267,8.594154232552366,Staten Island,Multi-family home for sale,STATEN_ISLAND,MULTI_FAMILY,0.5127314320338865,13.890010080898783
1900000,9,5.0,5000.0,40.8082842,-73.9412356,14.457364444136669,8.517193191416238,New York County,Townhouse for sale,MANHATTAN,HOUSE,-1.2033071437699814,15.66067158790665
519000,3,2.0,1200.0,40.651735,-73.830298,13.159659162148026,7.090076835776092,Queens County,House for sale,QUEENS,HOUSE,-0.24272215348747928,13.402381315635505
728900,4,1.0,960.0,40.6163157,-74.1248333,13.499291827370303,6.866933284461882,Richmond County,House for sale,STATEN_ISLAND,HOUSE,0.4009703021185249,13.098321525251778
549000,2,1.0,2184.207862,40.7201292,-73.8398387,13.215853720491667,7.689008507244377,Queens County,Co-op for sale,QUEENS,CONDO_COOP,0.050743814092667705,13.165109906399
2300000,6,2.3738608579684373,4346.0,40.5274146,-74.179841,14.648419680899378,8.377011160816375,Richmond County,Pending,STATEN_ISLAND,OTHER,0.8717456302238809,13.776674050675497
299999,2,2.0,1300.0,40.7808597,-73.7834998,12.61153442029945,7.170119543449628,Queens,Co-op for sale,QUEENS,CONDO_COOP,-0.40273359344340065,13.01426801374285
1800000,7,4.0,2832.0,40.6331671,-73.9597006,14.403297222866392,7.94873845481361,Kings County,Pending,BROOKLYN,OTHER,0.2664033623259101,14.136893860540482
1195000,2,2.0,2184.207862,40.7361476,-73.9955368,13.993656743347747,7.689008507244377,New York,Co-op for sale,MANHATTAN,CONDO_COOP,-0.32085963244792204,14.31451637579567
200000,1,1.0,2184.207862,40.7304899,-73.8735933,12.206072645530174,7.689008507244377,Queens,Co-op for sale,QUEENS,CONDO_COOP,-0.9590372608688256,13.165109906399
2300000,6,2.3738608579684373,4346.0,40.5274146,-74.179841,14.648419680899378,8.377011160816375,Richmond County,Pending,STATEN_ISLAND,OTHER,0.8717456302238809,13.776674050675497
1800000,7,4.0,2832.0,40.6331671,-73.9597006,14.403297222866392,7.94873845481361,Kings County,Pending,BROOKLYN,OTHER,0.2664033623259101,14.136893860540482
299999,2,2.0,1300.0,40.7808597,-73.7834998,12.61153442029945,7.170119543449628,Queens,Co-op for sale,QUEENS,CONDO_COOP,-0.40273359344340065,13.01426801374285
599000,2,2.0,1095.0,40.5784256,-73.9853674,13.303016877097589,6.9985096422506015,Brooklyn,Condo for sale,BROOKLYN,CONDO_COOP,0.049491773841063846,13.253525103256525
7500000,3,4.0,3050.0,40.6883185,-73.9686154,15.83041357850654,8.022896869601457,Kings County,Pending,BROOKLYN,OTHER,1.6510816073327774,14.179331971173763
1775000,2,2.0,2184.207862,40.7261696,-74.0013901,14.389310980891652,7.689008507244377,New York,Co-op for sale,MANHATTAN,CONDO_COOP,0.0747946050959829,14.31451637579567
1059000,6,3.0,2184.207862,40.6830732,-73.8797396,13.872835624583544,7.689008507244377,Kings County,Multi-family home for sale,BROOKLYN,MULTI_FAMILY,-0.15911822635034412,14.031953850933888
1288888,3,4.0,1672.0,40.6069525,-74.1016936,14.069290389084964,7.421775793644647,Richmond County,House for sale,STATEN_ISLAND,HOUSE,0.21515601675584328,13.85413437232912
1299999,8,4.0,3448.0,40.6259736,-73.9141206,14.0778740532007,8.145549631783584,Kings County,Multi-family home for sale,BROOKLYN,MULTI_FAMILY,-0.36144037100318194,14.439314424203882
1399999,3,2.0,2700.0,40.5116874,-74.2388187,14.151982080299518,7.90100705199242,Richmond County,House for sale,STATEN_ISLAND,HOUSE,0.31579946787497093,13.836182612424548
725000,3,2.0,2410.0,40.8965547,-73.8476725,13.493926933836812,7.787382026484701,Bronx County,House for sale,BRONX,HOUSE,-0.10483595325079342,13.598762887087606
232500,1,1.0,2184.207862,40.7121373,-73.8277084,12.356645504009547,7.689008507244377,Queens,Co-op for sale,QUEENS,CONDO_COOP,-0.8084644023894523,13.165109906399
250000,3,1.0,2184.207862,40.7992319,-73.9526079,12.429216196844385,7.689008507244377,New York,Co-op for sale,MANHATTAN,CONDO_COOP,-1.7392011605198885,14.168417357364273
639000,2,2.0,862.0,40.6175251,-73.9255226,13.367659733359671,6.759255270663693,Kings County,House for sale,BROOKLYN,HOUSE,-0.18286774086421254,13.550527474223884
950000,4,4.0,2060.0,40.7884912,-73.8515778,13.764217263576723,7.630461261783627,Queens County,House for sale,QUEENS,HOUSE,-0.23960405587863143,14.003821319455355
12500000,3,2.0,4000.0,40.7217614,-74.0013329,16.34123920227253,8.294049640102028,New York,Condo for sale,MANHATTAN,CONDO_COOP,1.680480223970367,14.660758978302162
430000,2,1.0,2184.207862,40.7472542,-73.8978152,12.971540487669746,7.689008507244377,Queens,Co-op for sale,QUEENS,CONDO_COOP,-0.19356941872925404,13.165109906399
299000,3,1.0,2184.207862,40.7488491,-73.9716161,12.608198852372825,7.689008507244377,New York,Co-op for sale,MANHATTAN,CONDO_COOP,-1.5602185049914485,14.168417357364273
279000,3,1.0,1400.0,40.8563536,-73.865974,12.538967060803502,7.24422751560335,Bronx County,Co-op for sale,BRONX,CONDO_COOP,-0.16895084892379764,12.7079179097273
1725000,3,2.0,1508.0,40.6208655,-74.036863,14.360737608447597,7.318539548567902,Kings County,House for sale,BROOKLYN,HOUSE,0.49015248292337077,13.870585125524226
1698000,4,4.0,3620.0,40.5357703,-74.1849822,14.344961645853427,8.194229304819817,Richmond County,Multi-family home for sale,STATEN_ISLAND,MULTI_FAMILY,0.24551671466679892,14.099444931186628
438000,2,2.0,1354.0,40.5628043,-74.1853825,12.989974189358584,7.21081845347222,Richmond County,House for sale,STATEN_ISLAND,HOUSE,-0.4512390836373221,13.441213272995906
100000,3,1.0,512.0,40.6042895,-73.7478287,11.512925464970229,6.238324625039508,Queens,Co-op for sale,QUEENS,CONDO_COOP,-0.8220118539610528,12.334937318931281
299000,1,1.0,2184.207862,40.7490984,-73.8849909,12.608198852372825,7.689008507244377,Queens,Co-op for sale,QUEENS,CONDO_COOP,-0.556911054026175,13.165109906399
625000,2,2.0,995.0,40.7780359,-73.7808993,13.34550692871854,6.902742737158593,Queens,Condo for sale,QUEENS,CONDO_COOP,0.4842487456013096,12.861258183117231
350000,3,2.3738608579684373,1520.0,40.6758271,-73.8828978,12.765688433465597,7.326465613840322,Kings County,House for sale,BROOKLYN,HOUSE,-1.1640531896566184,13.929741623122215
699999,3,2.0,2184.207862,40.6672186,-73.9566539,13.458834185453092,7.689008507244377,Brooklyn,Co-op for sale,BROOKLYN,CONDO_COOP,-0.1898378112287311,13.648671996681824
529000,1,1.0,2184.207862,40.7371253,-73.9806613,13.178743710840436,7.689008507244377,New York,Co-op for sale,MANHATTAN,CONDO_COOP,-0.9896736465238369,14.168417357364273
23000000,5,6.0,7058.0,40.7439188,-74.0014359,16.951004773893423,8.861917004235215,New York County,Townhouse for sale,MANHATTAN,HOUSE,0.9469615134918961,16.004043260401527
599000,3,2.0,1208.0,40.6892122,-73.8634426,13.303016877097589,7.0967213784947605,Queens County,House for sale,QUEENS,HOUSE,-0.10316686392428842,13.406183741021877
279900,1,1.0,900.0,40.8301222,-73.9202611,12.542187675503545,6.802394763324311,The Bronx,Co-op for sale,BRONX,CONDO_COOP,0.08711426462735616,12.455073410876189
165000,1,1.0,875.0,40.8994229,-73.8706379,12.013700752882718,6.774223886357614,The Bronx,Co-op for sale,BRONX,CONDO_COOP,-0.42525150981670023,12.438952262699418
270000,1,1.0,2184.207862,40.6047809,-73.9920476,12.506177237980513,7.689008507244377,Brooklyn,Co-op for sale,BROOKLYN,CONDO_COOP,-0.9963957402699144,13.502572978250427
625000,2,1.0,825.0,40.744346,-73.957101,13.34550692871854,6.715383386334681,Queens,Condo for sale,QUEENS,CONDO_COOP,0.7375665723256297,12.60794035639291
